Headline_ID,Ticker,Headline,Sentiment_Score,Daily_Return_Pct,Market_Movement
1310,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.9209,3.78,1
1311,TSLA,TSLA shares plummet following unexpected CEO departure and audit concerns.,-0.4617,-2.92,0
1312,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.6204,-2.03,0
1313,TSLA,"TSLA faces supply chain bottlenecks, lowering annual guidance.",-0.9391,-2.68,0
1314,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.9138,-2.97,0
1315,MSFT,"MSFT faces supply chain bottlenecks, lowering annual guidance.",-0.8891,-4.47,0
1316,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.4682,-1.72,0
1317,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.5838,-2.84,0
1318,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.8413,-2.19,0
1319,META,"META reports cybersecurity breach, prompting investor selloff.",-0.7728,-3.16,0
1320,BTC,BTC announces routine board member appointment.,-0.1239,-0.01,1
1321,BTC,"BTC reports cybersecurity breach, prompting investor selloff.",-0.3792,-0.36,0
1322,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.8228,-2.57,0
1323,BTC,Institutional investors surge buying in BTC after bullish earnings call.,0.8935,3.38,1
1324,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.8436,4.16,1
1325,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.49,-1.91,0
1326,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.8716,2.15,1
1327,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.4571,0.75,1
1328,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.7959,-3.38,0
1329,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.7853,-1.41,0
1330,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.7655,3.42,1
1331,META,Strong subscriber growth drives META shares to new 52-week high.,0.4125,1.9,1
1332,META,Analyst downgrade for META citing margin compression and slow growth.,-0.8986,-1.84,0
1333,AAPL,AAPL misses Q3 earnings estimates amid rising operational costs.,-0.756,-3.17,0
1334,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.3906,0.39,1
1335,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.674,2.62,1
1336,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.5498,2.59,1
1337,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.7471,3.95,1
1338,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.4033,1.75,1
1339,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.8029,2.55,1
1340,ETH,Analyst downgrade for ETH citing margin compression and slow growth.,-0.7415,-3.55,0
1341,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.7205,-3.12,0
1342,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.4035,2.04,1
1343,META,META trades sideways amidst broader market consolidation.,0.0978,-0.51,1
1344,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.9122,2.48,1
1345,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.7118,-0.77,0
1346,META,Strong subscriber growth drives META shares to new 52-week high.,0.6482,1.36,1
1347,GOOGL,Analyst downgrade for GOOGL citing margin compression and slow growth.,-0.8249,-3.24,0
1348,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.4664,-0.7,0
1349,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.5435,2.47,1
1350,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.5382,1.98,1
1351,AAPL,Decreased consumer demand hits AAPL quarterly profit margins.,-0.4524,-1.35,0
1352,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.4231,1.39,1
1353,MSFT,MSFT reports record quarterly revenue exceeding Wall Street expectations.,0.4895,1.91,1
1354,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.8609,2.24,1
1355,TSLA,"TSLA faces supply chain bottlenecks, lowering annual guidance.",-0.7181,-3.58,0
1356,ETH,Analysts raise price target for ETH following strong demand metrics.,0.8026,3.03,1
1357,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.4935,1.24,1
1358,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.8127,-3.09,0
1359,MSFT,Analyst downgrade for MSFT citing margin compression and slow growth.,-0.8457,-2.2,0
1360,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.5929,2.42,1
1361,NVDA,"NVDA secures major enterprise partnership, expanding market dominance.",0.639,1.91,1
1362,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.4303,0.58,1
1363,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.6993,1.65,1
1364,MSFT,Institutional investors surge buying in MSFT after bullish earnings call.,0.8506,3.44,1
1365,MSFT,Institutional investors surge buying in MSFT after bullish earnings call.,0.9257,2.44,1
1366,MSFT,"MSFT reports cybersecurity breach, prompting investor selloff.",-0.8605,-3.04,0
1367,AMZN,AMZN announces routine board member appointment.,0.0455,0.97,1
1368,MSFT,MSFT schedules upcoming annual shareholder meeting for next month.,0.1366,0.73,1
1369,ETH,ETH holds steady as investors await upcoming inflation report.,-0.0187,-0.14,0
1370,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.6799,-1.64,0
1371,AAPL,Analyst downgrade for AAPL citing margin compression and slow growth.,-0.6796,-2.4,0
1372,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.7977,3.0,1
1373,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.4132,1.45,1
1374,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.945,2.87,1
1375,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.4797,-2.54,0
1376,MSFT,Inflation fears and macro headwinds pressure MSFT valuations lower.,-0.9088,-4.6,0
1377,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.9307,4.05,1
1378,ETH,ETH holds steady as investors await upcoming inflation report.,-0.1469,-1.12,0
1379,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.3741,-0.54,0
1380,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.938,3.24,1
1381,GOOGL,Inflation fears and macro headwinds pressure GOOGL valuations lower.,-0.5012,-1.32,0
1382,AAPL,AAPL schedules upcoming annual shareholder meeting for next month.,-0.0383,0.72,0
1383,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.4944,1.55,1
1384,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.5471,-2.14,0
1385,META,META announces routine board member appointment.,0.1257,0.24,0
1386,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.4841,-0.41,0
1387,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.3876,-1.04,0
1388,TSLA,Analysts raise price target for TSLA following strong demand metrics.,0.4404,1.02,1
1389,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.5039,-2.45,0
1390,META,"META reports cybersecurity breach, prompting investor selloff.",-0.6037,-1.92,0
1391,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.8535,-1.93,0
1392,MSFT,MSFT announces routine board member appointment.,-0.1202,-0.22,0
1393,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.7954,3.13,1
1394,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.6732,3.31,1
1395,AMZN,"AMZN launches groundbreaking AI product line, driving analyst upgrades.",0.854,3.65,1
1396,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.8552,3.63,1
1397,GOOGL,GOOGL trades sideways amidst broader market consolidation.,-0.1126,0.57,0
1398,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.5522,-1.44,0
1399,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.9326,-3.58,0
1400,AMZN,AMZN announces strategic acquisition to boost AI infrastructure.,0.6386,1.91,1
1401,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.4853,1.5,1
1402,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.5887,-1.97,0
1403,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.8606,-2.16,0
1404,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.6604,2.99,1
1405,AMZN,AMZN reports record quarterly revenue exceeding Wall Street expectations.,0.6104,2.07,1
1406,ETH,ETH trades sideways amidst broader market consolidation.,-0.098,-0.44,1
1407,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.5385,-1.64,0
1408,TSLA,Analysts raise price target for TSLA following strong demand metrics.,0.3645,0.17,1
1409,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.9078,2.85,1
1410,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.6615,-1.89,0
1411,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.5264,-2.23,0
1412,META,META misses Q3 earnings estimates amid rising operational costs.,-0.4819,-1.57,0
1413,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.8149,-3.07,0
1414,AMZN,Analyst downgrade for AMZN citing margin compression and slow growth.,-0.942,-4.1,0
1415,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.3718,0.54,1
1416,BTC,BTC holds steady as investors await upcoming inflation report.,0.1034,-0.4,0
1417,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.9221,-2.38,0
1418,MSFT,MSFT misses Q3 earnings estimates amid rising operational costs.,-0.4869,-0.08,0
1419,GOOGL,GOOGL holds steady as investors await upcoming inflation report.,0.0697,1.17,1
1420,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.6467,1.96,1
1421,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.7851,2.3,1
1422,NVDA,NVDA announces routine board member appointment.,-0.0451,-1.01,0
1423,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.7994,-2.64,0
1424,AAPL,AAPL trades sideways amidst broader market consolidation.,0.108,1.3,1
1425,ETH,ETH misses Q3 earnings estimates amid rising operational costs.,-0.6239,-2.25,0
1426,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.9174,2.55,1
1427,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.4328,-0.21,0
1428,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.4662,-1.84,0
1429,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.6484,2.94,1
1430,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.9392,-3.58,0
1431,BTC,BTC announces routine board member appointment.,0.1112,0.64,0
1432,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.4065,1.4,1
1433,NVDA,NVDA schedules upcoming annual shareholder meeting for next month.,-0.0328,-0.76,1
1434,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.9287,1.55,1
1435,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.5223,2.12,1
1436,MSFT,MSFT reports record quarterly revenue exceeding Wall Street expectations.,0.5876,3.15,1
1437,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.5325,-2.38,0
1438,NVDA,Analysts raise price target for NVDA following strong demand metrics.,0.5161,2.63,1
1439,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.8288,-3.66,0
1440,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.8999,-2.81,0
1441,ETH,Decreased consumer demand hits ETH quarterly profit margins.,-0.7582,-2.66,0
1442,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.7562,-2.4,0
1443,GOOGL,Market analysts maintain neutral rating on GOOGL ahead of earnings.,-0.1013,0.6,0
1444,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.9024,-1.09,0
1445,MSFT,MSFT announces routine board member appointment.,0.1075,1.82,1
1446,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.559,-1.68,0
1447,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.8416,3.0,1
1448,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.4104,2.27,1
1449,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.5588,3.25,1
1450,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.5614,1.71,1
1451,MSFT,Decreased consumer demand hits MSFT quarterly profit margins.,-0.3625,-1.99,0
1452,TSLA,"Federal Reserve signals rate cut interest, sparking market rally in TSLA.",0.3523,1.49,1
1453,META,"META secures major enterprise partnership, expanding market dominance.",0.4863,1.29,1
1454,NVDA,NVDA misses Q3 earnings estimates amid rising operational costs.,-0.8207,-2.25,0
1455,MSFT,Institutional investors surge buying in MSFT after bullish earnings call.,0.595,2.36,1
1456,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.9145,-3.02,0
1457,TSLA,Decreased consumer demand hits TSLA quarterly profit margins.,-0.5476,-2.69,0
1458,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.8687,3.16,1
1459,BTC,Analysts raise price target for BTC following strong demand metrics.,0.9361,3.13,1
1460,ETH,Strong subscriber growth drives ETH shares to new 52-week high.,0.9008,2.4,1
1461,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.5253,2.0,1
1462,ETH,ETH shares plummet following unexpected CEO departure and audit concerns.,-0.3723,-1.05,0
1463,ETH,ETH announces strategic acquisition to boost AI infrastructure.,0.6696,1.72,1
1464,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.909,-1.51,0
1465,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.6903,3.08,1
1466,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.7881,2.32,1
1467,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.8763,2.78,1
1468,GOOGL,GOOGL trades sideways amidst broader market consolidation.,0.1014,0.99,0
1469,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.8634,2.43,1
1470,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.419,1.5,1
1471,ETH,ETH announces routine board member appointment.,0.1106,-0.03,0
1472,GOOGL,GOOGL announces strategic acquisition to boost AI infrastructure.,0.4325,1.71,1
1473,NVDA,NVDA trades sideways amidst broader market consolidation.,-0.0988,0.8,1
1474,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.429,1.28,1
1475,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.9325,2.55,1
1476,META,META schedules upcoming annual shareholder meeting for next month.,-0.1491,-1.27,0
1477,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.4933,-0.27,1
1478,AAPL,Decreased consumer demand hits AAPL quarterly profit margins.,-0.5835,-3.27,0
1479,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.6722,2.59,1
1480,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.6131,2.38,1
1481,GOOGL,GOOGL schedules upcoming annual shareholder meeting for next month.,0.095,0.44,0
1482,META,"META reports cybersecurity breach, prompting investor selloff.",-0.6539,-1.22,0
1483,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.7852,-3.85,0
1484,BTC,BTC trades sideways amidst broader market consolidation.,-0.0725,-1.74,1
1485,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.3776,-0.77,0
1486,META,"META reports cybersecurity breach, prompting investor selloff.",-0.9143,-2.86,0
